var_num,var_name
org_number,org_name
suppl_number,suppl_name
account_number,account_name
account_group_number,account_group_name
service_cat,service_cat_name
vat_code,vat_code_name
cost_pool_id,cost_pool_name
function_number,function_name
project_number,project_name
